number,uid,gender,age_range_code,area_code,gender_str,age_range,area_str,CV,purchase_amount
8370,05314E8C2CEFC7A929022C0F26FDECBE77ED535DACBCB809E6,1,5,1,male,40-49,Tokyo,0,0
8373,9CAED97E8D50823EDD721064366BCEB16CF4676CD691D471A9,1,1,6,male,16-18,Chiba,0,0
8374,751F63539EA87CBB9D4BB8005ACC1FE07631864DEC51982E20,1,7,1,male,60-,Tokyo,0,0
8375,5BB4F0E30BB78490DDFB562BAF4E77B1558697BDE25243B1D4,1,2,24,male,18-22,Kagoshima,0,0
8377,C427BE6805F92AC78DC33799A4D578028A678DCD0FCBB1E3F3,1,3,38,male,22-29,Akita,0,0
8378,71CC31E35D16E71973896CBE5DD2FA6CCF2482D591A7A74F13,1,7,2,male,60-,Kanagawa,0,0
8379,BAF4FF4CCC8AD7A774E67844B87F662677C1033A2738EA8DDC,1,1,7,male,16-18,Hyogo,0,0
8380,1B4EFB1A9AD8753DBF2ABA3422909C7532ADCBE36C01E97D0B,1,4,1,male,30-39,Tokyo,0,0
8382,1BDC8EFB1A4ABA06D01B7ACAB4B94AE5F107F93760C8CC6A3D,1,4,3,male,30-39,Oosaka,0,0
8383,406A7B95E5982247E9CF6CA3755E313A8F2B9945067C5B8622,1,3,15,male,22-29,Niigata,0,0
8385,09754F326DE7A54211E3D26E0FEAC1DC4C0BAB2C3E95088FA1,1,7,10,male,60-,Shizuoka,0,0
8386,5A4D7F4F1DC5FA32C9CA1E69C3D4474971FC42DF1A62143855,1,1,2,male,16-18,Kanagawa,0,0
8387,4EE46F82DF7DA9EAF1E4294BB089CFCC0A4458013F06459F54,1,2,13,male,18-22,Kyoto,0,0
8390,CECB6E4F8E9602184C73F87B52A00F5F650C489E6203414348,1,4,4,male,30-39,Aichi,0,0
8391,CDA4CD4BEC0E296515B938C0952AA447F02DAC0EB5C7C731E5,1,1,28,male,16-18,Aichi,0,0
8392,5F45B21B9542D91CE9270C007D7F2FBBACCD73C114D7F23A90,1,4,5,male,30-39,Saitama,0,0
8396,47418A2430EC20517E2320AB5DE1E54C475EB6030579DF05F5,1,4,6,male,30-39,Chiba,0,0
8397,1E6B010A6ED7D9E43D15E2812F29E9FF92C84A30AB4B0DDFE9,1,2,12,male,18-22,Hiroshima,1,40
8398,9351A9C086B5264A6CD94FE5E9B58908A981BA08A63204D822,1,1,5,male,16-18,Saitama,0,0
8400,D754EC2140D5E6EF7169A55D7C6C8F24B5E5FD0D758766592E,1,4,1,male,30-39,Tokyo,0,0
8401,DC7E53E06582DFAE4C079CBFD47660EF3204786567A99EFFFD,1,2,1,male,18-22,Tokyo,0,0
8403,EECE396A609F6560E28AAED32464D901867C7EE90F5D1A0A9D,1,7,10,male,60-,Shizuoka,0,0
8405,1AEDB5AA108A5BEB9CC86F03E73AAEF58788D755667C1573F2,1,1,42,male,16-18,Yamanashi,0,0
8406,5EF6CC52A1606715DA91518F614E327CF3DBA93CDDC8F0A772,1,3,9,male,22-29,Fukuoka,0,0
8411,CA533FC56CA5B484526826917D23EB4294ADE3B3BF11140F6B,1,5,3,male,40-49,Oosaka,0,0
8412,96DB488CFD4DCB2AE2980A6F90222C38F1D7255D75225EC0C4,1,4,19,male,30-39,Gunma,0,0
8414,2F62CD2977A5E37FA4442463D30964974CE60E489A1500A1C7,1,4,4,male,30-39,Aichi,0,0
8416,10DE7F307D2710FF463E86A2FBA454CCFE2BC8B54FB3B3FA3B,1,5,1,male,40-49,Tokyo,1,100
8418,8B9CE39FCB7FF29AB543439071279861553C9D68A9D6F1B255,1,7,18,male,60-,Tochigi,0,0
8419,ED39EA4DAD66FBF1511DDF56AE1C25A273F038D26F1B547D8B,1,6,1,male,50-59,Tokyo,1,420
8421,241952539F5A59D9D76218117A00460A03BF0A473F7023717D,1,2,16,male,18-22,Nagano,0,0
8423,99904A51DC5811869051D14AFF71E57E09571E1FFBB0C01A78,1,2,5,male,18-22,Saitama,0,0
8424,3592713DEDEAF1C9BADEE81E07FEAE7CFF759268C0AE8BE5E6,1,4,3,male,30-39,Oosaka,0,0
8427,3A7066AC00B30E608F3A6A01FE998DFD5308D01AACABB187AB,1,4,24,male,30-39,Kagoshima,0,0
8428,F42663225738290084FC614021078FF347A90082CD5B524BFB,1,3,16,male,22-29,Nagano,1,360
8432,B0F79F12382DB06BFF391720F4723AD5A27865B7E5A74F9B15,1,5,22,male,40-49,Mie,0,0
8433,799E88477AE757F04ECC8FEDFEEC09BE7C540ECCEA9BB47B75,1,6,4,male,50-59,Aichi,1,860
8434,F1A5DF21F1831207D5F76992C3C7D7DCA3B4ECE27FA945F1D5,1,2,41,male,18-22,Saga,0,0
8435,AEAC4A8E28894A40F04B0130DB0BF2D954B88616D46043C553,1,1,7,male,16-18,Hyogo,0,0
8436,FDC94A58D4C04F47B0F3779DA967A2FB1CE3334951E4DE84AA,1,5,6,male,40-49,Chiba,0,0
8437,2A3109C42980F73B44FC4A2EE2F49E4834C912BBA919893418,1,5,1,male,40-49,Tokyo,0,0
8439,73D29091719FDC16E080F8E2311757E7C273A908DC557B77BE,1,1,13,male,16-18,Kyoto,0,0
8443,C525427E4C2FCCAF1DEBF9C5529168C556C02F87CB4EB5AAD5,1,4,31,male,30-39,Aomori,0,0
8444,57712301BDDF9CF16BCD59125C53860B5C61CB7E9912F0362A,1,5,15,male,40-49,Niigata,0,0
8445,791DE28B93D9DB1C7793DC657F60FA133059562F121A935BBA,1,5,35,male,40-49,Yamagata,0,0
8447,13D2E4003E36604C1CB93128026204C0EBE5F06FCFB1C67154,1,3,27,male,22-29,Yamaguchi,0,0
8449,A1D9D6BB13AD722EEC49C60BEAF2CCF54EC09EE06E3567321B,1,3,1,male,22-29,Tokyo,0,0
8452,2049853D6136AC882E769E7CDF6DCB64A9F9CAF7132F086753,1,6,1,male,50-59,Tokyo,0,0
8456,A6E37DA16A4ED35FC17882194CCC3EB765DACB9E27FF70460C,1,4,19,male,30-39,Gunma,1,40
8457,0F56D3EEC8CB16263BEDEEE9C4D607B5924BF179940F6A4B6A,1,1,31,male,16-18,Aomori,0,0
8458,C5C1F6D08CD45C5E287AF17C0747D22BE91AB528B5663B8856,1,5,7,male,40-49,Hyogo,0,0
8460,5CC67C331EF2AE20D45B1D773D62D6170DBB1D0905A8FE63B2,1,3,16,male,22-29,Nagano,0,0
8461,52FD797B16DB2E568A12B730A41EF2DDAE5388C9E389F701BF,1,5,5,male,40-49,Saitama,0,0
8462,1A0124682064C28FA6B7A8585BC5FEF8371F7FBABE4E94BA8F,1,5,6,male,40-49,Chiba,0,0
8463,059375AC4D4B5E698B5133021B826667A17C97EE7C8568764A,1,3,32,male,22-29,Iwate,1,180
8464,5A4B0FBAF7FA574AA813172BD8EBE30866EDB5980DE12811D0,1,1,6,male,16-18,Chiba,1,500
8465,F95E081573F45592FB43025516563C9EDD5076ECFCCC644A3F,1,4,3,male,30-39,Oosaka,0,0
8471,16F131186AC72C7E3CF46F33089873091BCB6609CC1C28E5F3,1,6,6,male,50-59,Chiba,1,220
8472,BE0E6C6DF49FF02679D80DA0B2976EEAC34F5BE2E3BB9BABBD,1,3,4,male,22-29,Aichi,1,120
8473,05435BDAE5FAC689F75ED75F3C4FCE571A42A2069BCDDE69D8,1,1,4,male,16-18,Aichi,0,0
8474,CBBCB0F12C4D9F6AAEF476B1F0BAA6B9B128FE338AF27230F7,1,7,15,male,60-,Niigata,0,0
8476,BBD0662B224F8F7FF442A0261F6794CC2F93553736501C3847,1,5,3,male,40-49,Oosaka,0,0
8477,6DD33022FEC63ED9305B7818B09736859C71638536762DFE69,1,1,4,male,16-18,Aichi,1,320
8478,56E0ECC00BD0991F0C5B29C98DE7C06C04BE59B9FD23C4D3C1,1,3,3,male,22-29,Oosaka,0,0
8479,FE921B384C87FF829385D2B9F7E0156D98251D31B89E959BA0,1,6,2,male,50-59,Kanagawa,0,0
8481,E54A1F0535201AD761A1BCC7DDCA94DF9053FE938737479A8C,1,6,5,male,50-59,Saitama,0,0
8482,77D766ED31C599A1E54F5D9EE30D7406DDB18EB06DD93EEE61,1,2,29,male,18-22,Nara,0,0
8485,BDA633612F7C6DBE806DBBEDFDC4457EA48D96C993A778C44A,1,7,39,male,60-,Kagawa,0,0
8487,298333218B8C582CD260FD7107FF385EE0D7595316347E873A,1,2,2,male,18-22,Kanagawa,1,60
8488,2490911F97F40470CDDB71F470F5A6B9DA68EAE628C3CEDE36,1,4,2,male,30-39,Kanagawa,0,0
8494,F8B60A7FBC7FEDC93243B42A499D4C14733DE375E3F20DF05B,1,2,24,male,18-22,Kagoshima,0,0
8495,6E05C9DFA249CE013DAC6F281C131C38ADF3F9DE0B07E72EAA,1,2,37,male,18-22,Toyama,0,0
8496,F883EBB1D7CE2CB050263C0B0FFC7F3ABB5A7193A93A4FDA26,1,2,17,male,18-22,Gifu,0,0
8497,C4019F5D1295AEFCE1F10BACCA26AAACFEFCDBE14B5BDA9234,1,4,5,male,30-39,Saitama,0,0
8498,5C390D14BA81BE4C3619DE3F965D4E9D2B90BD3507009AA51B,1,3,9,male,22-29,Fukuoka,0,0
8499,80D5A20CF188B87FF87FEDD9ADB4257340B30EB2CD5594B2E7,1,1,43,male,16-18,Fukui,0,0
8501,A3128A45322710D17367248B104C1A3C6B8750A9405C7F66A1,1,7,14,male,60-,Miyagi,0,0
8502,0EDB50A6158562DA9432477C3CB73AA4CD807F9078D10F66C6,1,7,2,male,60-,Kanagawa,0,0
8503,5A7F309B81F1A6BDEA2F5667D6B6B4FCCC67A4BFBAD731A766,1,4,8,male,30-39,Hokkaido,0,0
8505,50A2BF471687FEDAD2FE82DC70DD707220569115C31F21E697,1,3,20,male,22-29,Okayama,0,0
8508,7841ADBD468597E3C1073DD1684566E63459A58A26031BA4DA,1,4,14,male,30-39,Miyagi,0,0
8509,B16BCA0AEFA7023C90336773A33D70C2BD8C27549815C2348A,1,6,2,male,50-59,Kanagawa,1,940
8510,82F34E47749DF31D447AE4735D7A9ABEEBDBA67AF478309961,1,5,2,male,40-49,Kanagawa,1,40
8513,70010620A92CD173220ED7DCC445C626F2AD5A1AECF6AD0E8C,1,2,11,male,18-22,Ibaraki,0,0
8514,E3D0DA1C8FBD1F84D61C83A5ECABF8D0EA7FBD2C00B9154A57,1,4,2,male,30-39,Kanagawa,0,0
8516,87EA015C46EC201FF1CC027A5AFA9005C7140975D96F160497,1,3,3,male,22-29,Oosaka,0,0
8517,B28C8DF408AD9AB6D20E67A6236B8E5E57ECAE9B0BB60AABC9,1,2,10,male,18-22,Shizuoka,0,0
8521,D5F12E1C705D9DF5F9AEC3A9424576C343B4012083502E28C9,1,2,8,male,18-22,Hokkaido,0,0
8522,CC95E37F50842D158C199BA185C66717233713BF7C2C24BA96,1,4,4,male,30-39,Aichi,1,800
8523,DCDF20A67091903A644132AD93FDD1F35468D4BD8AE5ABFA6C,1,2,1,male,18-22,Tokyo,0,0
8525,592277A990ACD228D913A835129917A5AB195892FFEBD3093F,1,5,10,male,40-49,Shizuoka,0,0
8526,8138DDFD13324A7EA4873937585154F413FCFF9C71D5728651,1,5,2,male,40-49,Kanagawa,0,0
8528,04605FA81E921EF4CB408FD101D2B850C48939AAC2A88A05CB,1,5,1,male,40-49,Tokyo,0,0
8532,997A658D5897239BEF1C22E66EC8678D54E5DFE363649300ED,1,2,7,male,18-22,Hyogo,0,0
8533,9CBE6D65A850CD9606E6DB894123D6151EC179C4B7F0ECE3C5,1,7,7,male,60-,Hyogo,0,0
8534,DC7DEA352E5D66A8B2AC012AD1D3244886D20078D86BDEBDB9,1,1,4,male,16-18,Aichi,1,200
8535,AE20DFE75BB4F3E72775C6D75D93743E096DDD395AB8881429,1,5,34,male,40-49,Oomuta,0,0
8536,03544556E55ADFD3F0096FE8303751E0605A837EB89E915472,1,5,29,male,40-49,Nara,1,560
8537,18688747A8A56137E0A4DEF1103F9B393AD1B99AD24A47003A,1,3,33,male,22-29,Ishikawa,0,0
8542,44DF64C161B6850A67E4DB8A4BCA2E8E12282106D298F09EF2,1,7,27,male,60-,Yamaguchi,0,0
8543,C1C9C0643AB1624A85C712694C0D371F0AC4E939C8A7483C5F,1,4,6,male,30-39,Chiba,1,820
8545,EA395306D4DEF54C8374222DAB1CD4A838F642DF7BE1984C99,1,3,25,male,22-29,Okinawa,0,0
8548,BEE00EE452675DE98D1120A6729D6B8C2D1F89F5C23F2A963F,1,2,34,male,18-22,Oomuta,0,0
8549,36B2F35159D1C20C024B788CBE723925E03E715D7A3DD1AF98,1,7,41,male,60-,Saga,0,0
8551,FFB614F797364E4C865771D34DB9C6502C6500148EF8E13EFA,1,1,10,male,16-18,Shizuoka,1,200
8553,1405220AB9CE86FFA06F89D260AF29A5509E474074E5073318,1,3,8,male,22-29,Hokkaido,1,20
8554,A67B7B594A4D94E613406F1CB2AF0A281FE938A9D78E026DE7,1,7,8,male,60-,Hokkaido,1,300
8555,F2A02336396A68AA0052A84910E39EF9EB8C7FCDF4D07A6A3B,1,3,5,male,22-29,Saitama,0,0
8557,F3BBE81E0C77A1783290B1201E78394355F833660EAEA5CFFE,1,5,8,male,40-49,Hokkaido,0,0
8558,F57322591AE232A2C25F2F79D3F2FAABC1E5626BEFB449C211,1,3,5,male,22-29,Saitama,0,0
8560,2864A64165C844E6484C8F6DEAB7970B9D45BA470E9410AAE9,1,3,3,male,22-29,Oosaka,0,0
8561,3CDBF961B3D515197492A954BC8B004EAD5C922939B94DF2BB,1,4,1,male,30-39,Tokyo,0,0
8563,A55A2F47F39255879D7C885EBEDC64036B358787D68FE83070,1,5,3,male,40-49,Oosaka,0,0
8566,1A68859AAAB77D69A7F440763A954E7555C9595C2DC8928771,1,1,46,male,16-18,Shimano,0,0
8568,592D6738C9753B72091F5D03D28DDC7127019969F036677AC5,1,2,23,male,18-22,Kumamoto,0,0
8569,A69719EC3361241CCA50500F7D34FBAEF965638A6C3D4E5429,1,5,5,male,40-49,Saitama,0,0
8571,D4DDC3EDF5A6DC102C49DAD554CF8761260E0D29E644247D5C,1,3,1,male,22-29,Tokyo,1,60
8572,826B249A38599B0AEDD20334677DBD54E8DFF7ACFE9E3EFC0C,1,7,44,male,60-,Tokushima,0,0
8573,1253AD90CDA5DFFA200A1753E3E4B82E182D0897354DDF86A5,1,4,1,male,30-39,Tokyo,1,2060
8574,1EB6EABD0338776C9939EA6A4C672C5CEB1DEB08269447D7BC,1,3,25,male,22-29,Okinawa,0,0
8576,62B80D779BBD0518D5EA35C82B41D2C012F688BABF998EC84F,1,4,2,male,30-39,Kanagawa,0,0
8577,6BC5C79EA20FD6B2CD3051CC3F0999691ADCBBC0303CB00A89,1,3,11,male,22-29,Ibaraki,0,0
8578,D481208F740A6D7C1D709D901A0D214FE11889D21E14C47211,1,2,7,male,18-22,Hyogo,0,0
8579,04D2B4F2E08D69A878CA8CA4407A031B0706CF15E622F2081C,1,4,2,male,30-39,Kanagawa,0,0
8580,9A709C755E9957C2F98EE5582C6791352B141DC34011B207B2,1,2,3,male,18-22,Oosaka,0,0
8581,BCDB0B41C6C11F01FB207CAD8E407AD3A32D092E3ACFEA2E42,1,1,15,male,16-18,Niigata,0,0
8584,9035BE6AFFA8C173FAA4A1CF06A69C578E2AC1716E3DF3A00D,1,5,1,male,40-49,Tokyo,0,0
8585,5BDE8450B01C94F920206E0EFA0BDB7CA24A6B8B36D3A901E2,1,5,45,male,40-49,Kochi,0,0
8587,1D3200DD48EC15BCABC188CAA96C5EF19726102788FB9D5DCD,1,6,4,male,50-59,Aichi,0,0
8588,3929B574E88C4C77EBB6AEA1B4F37CDD8A41CCFF9E79FF7D55,1,1,13,male,16-18,Kyoto,0,0
8589,96D3C0B2BAEA9A28E85A4FF60C29F1662DA52C409A1E64AF80,1,2,9,male,18-22,Fukuoka,0,0
8593,5802ECA3495319B335B809EA37BDF4C7223C0CDA5B812B21D2,1,6,1,male,50-59,Tokyo,1,540
8596,F76180EDF4929C5222CD8016BC4A1CDBF537937961DD5B8FCF,1,7,5,male,60-,Saitama,0,0
8597,1CF643F3BD7CECB6D72D20C35CCCE4630EF5850A1315C62241,1,1,26,male,16-18,Shiga,1,100
8598,8F1566A5322CCC35943BABABFFB28E84954B1B47F49F541332,1,2,32,male,18-22,Iwate,1,200
8601,57BF40951FA3EE769A12D0C4900C4337409F9A9B2B2677488F,1,1,8,male,16-18,Hokkaido,0,0
8602,60A9A04B00F3990F34D25A1CA973D727F53C52B8A19838EE41,1,1,46,male,16-18,Shimano,0,0
8603,F330B463EDA279F2EC96A0A7F6F943C10F64C7416E62B13714,1,7,36,male,60-,Miyazaki,0,0
8604,3C89900336D12552DE29C7D341E0D740675A219235D73CE16E,1,2,4,male,18-22,Aichi,0,0
8605,5F9FE0EB5F6A2D89120452D40A70A166985B06DEE5F7468A33,1,3,27,male,22-29,Yamaguchi,0,0
8612,320FE8849747236D937CBFD592060DB237646FBB7655940465,1,5,40,male,40-49,Wakayama,0,0
8613,2993B200AC59AA183BA049FD837CD21654DABF598A61DB481A,1,5,1,male,40-49,Tokyo,0,0
8615,BACFF217EA4B1518736578A70EB41BE1164776CAAA05972F3B,1,1,5,male,16-18,Saitama,0,0
8619,A110B764AB271082869D1B41A111CB696386A9EE3FD0614C4A,1,4,6,male,30-39,Chiba,0,0
8621,D08457227678B25E725EA153C6769DAFA60A14DA284CBD0722,1,6,3,male,50-59,Oosaka,0,0
8622,490C5088AB2BE1CB892BC28159C7DBBAE2CCA51B9DFC29AE1D,1,4,3,male,30-39,Oosaka,0,0
8623,A2ECA84C7C6E330599361EB62220687A00F94CD1809884D4B2,1,2,39,male,18-22,Kagawa,0,0
8624,F62C0E9F17F71CC26E9DDE94767F76F1C0A26F4976AF25EDFC,1,3,2,male,22-29,Kanagawa,0,0
8625,E3FC389D140941C1D65B71549B797C16E2592851145FE89C6C,1,3,39,male,22-29,Kagawa,1,160
8626,103F21AA774C2666610C8EF32520B1FE5B5758F40D36DFD5C5,1,1,6,male,16-18,Chiba,1,880
8627,97D66B840DF05366CCF17565737C936F9F027ABCFA5B145252,1,7,6,male,60-,Chiba,1,260
8628,9D4A1210DFC5AFF39B1AA07EFCAE50F9278468AB4F3CAC65ED,1,3,3,male,22-29,Oosaka,0,0
8629,C7C1A2B3ECB71E5B46922F087CB2451391EAB980C8905B9ACB,1,4,27,male,30-39,Yamaguchi,0,0
8631,F8C454E3CA76C8C7AA8A1B1DFBE596AB9CFCF390847D07DA30,1,4,2,male,30-39,Kanagawa,0,0
8632,BB5CAC14C1AE75FCE926D7DD9F14E3B45CD005058E177486B8,1,4,5,male,30-39,Saitama,0,0
8633,4AD0B393660459734A94DC20DC41670089F01EAAFB4D2B2217,1,1,1,male,16-18,Tokyo,0,0
8635,D7EC88A848F1B957746A3E7827A2EB75CDC194971F650CB698,1,2,1,male,18-22,Tokyo,0,0
8637,49C28B2E1D0E2F1B089071816C35B14A43FFA046AB34094FA2,1,4,2,male,30-39,Kanagawa,0,0
8641,2B8237CB75CFC5A8C7B7219C2785C1C6E7CB1B565A8AB92841,1,5,22,male,40-49,Mie,0,0
8644,CE021959B58C31B4656633ED162FDAE1026C2BDBE73CE391E6,1,7,6,male,60-,Chiba,0,0
8645,36411C4A4570D4DC54FF71B1AA9A3FD8E79986F890321EB743,1,3,13,male,22-29,Kyoto,1,760
8647,E1E8C39031E05C4E46BB9765CD0F6DD3B8444B0187E0ED2182,1,7,10,male,60-,Shizuoka,0,0
8649,AEEEBB16F3556C6BD1692BF3CBEC97ED01882B5E1B5E929B22,1,7,12,male,60-,Hiroshima,0,0
8650,2AC20C5D91B29D0066662F8BEC25B9C860D276DA67F794D79B,1,3,24,male,22-29,Kagoshima,0,0
8652,09766758B3DF2EDD571F655CE5EC6796B6C06349D54E6BAE13,1,4,8,male,30-39,Hokkaido,1,180
8653,9D09F7C8FDC4C7C573F17052FE1219523FBD2B8BC2AF7A66D8,1,4,10,male,30-39,Shizuoka,1,160
8655,14202F1294C20CD5499C05758271B58AB1353C232C2477CABF,1,4,39,male,30-39,Kagawa,0,0
8656,478D63E883D7F37BB87E332659FD7003514A9483A3CF51C287,1,5,5,male,40-49,Saitama,0,0
8657,68C719661F238666D8C8844134228AA9EEA085B52767662EB2,1,6,5,male,50-59,Saitama,0,0
8659,8965AED7B617BD40975290726B3A3E77D6AD3B382F63F80A6B,1,2,1,male,18-22,Tokyo,0,0
8660,203039AE4C9C3EE71E991A3D7D420078513B869BF77F927D1B,1,2,3,male,18-22,Oosaka,0,0
8661,94ED7D9C89CE32826C7193C2B5716F84B75ADAF7F43607F246,1,3,3,male,22-29,Oosaka,1,2200
8662,E08699A10415A4635CCE476131EB01BB6324392589744494FE,1,2,2,male,18-22,Kanagawa,0,0
8663,79835E4974B2EDD83B71FD14E59B10E039F605181EA3B87301,1,1,16,male,16-18,Nagano,0,0
8664,C032CA8AB97CFBE8C1DB330DB16D3AE677911CF12C570C70E0,1,5,11,male,40-49,Ibaraki,0,0
8665,BB915DAEC62AAD33E81661213A7B4B2BBC97557BFEA9F5BDEE,1,1,12,male,16-18,Hiroshima,0,0
8667,72FBE59CC3F1BBF770FD3B14B35EF2073CB3AC10067A6B40E0,1,1,15,male,16-18,Niigata,0,0
8668,B038B8846C6BA82BE9290682783AD8BFBD0C90A3F4D74553E4,1,4,7,male,30-39,Hyogo,0,0
8674,540AC58ACE5A61B266B581C18CA30F8FA5FC3E5512388F6AD5,1,2,10,male,18-22,Shizuoka,0,0
8675,6EAC57F70E32A317E3006CC31DA982D0FC1D277BE2CE98685E,1,2,10,male,18-22,Shizuoka,1,300
8678,AED9D2AFE4D598F2BBF92211B0304D730866B52ADF34C6297D,1,5,12,male,40-49,Hiroshima,0,0
8679,EA7321068A0BD0C10F75BC7AF4C9688490975C0D41E5A936F9,1,5,7,male,40-49,Hyogo,0,0
8680,735B73066BBB824EABCDB1CED0FDF668978AE1D54445BAE39B,1,7,2,male,60-,Kanagawa,0,0
8681,75F0D4A57E6C5F86935426328A84DB68748120AE103A8C0F65,1,4,6,male,30-39,Chiba,0,0
8682,016199166B1D08E977180C45E9EBB024DD97AAAA8C5054FF25,1,1,20,male,16-18,Okayama,1,40
8683,A9CD12147447565FBA8E6CC38905A7414D7EC4F8F1423C9E14,1,5,22,male,40-49,Mie,0,0
8684,3E1D0CC1F1634DFD86D1911168D2845CF41E23380AAC98D332,1,1,7,male,16-18,Hyogo,0,0
8690,9FCC29E2C8B98B579B74973D24AA8DA2A6476A1ADDA2A84484,1,2,3,male,18-22,Oosaka,0,0
8691,429FC021169D0CF19492C09960F895E6B5A62379FE65130880,1,4,3,male,30-39,Oosaka,0,0
8692,BE01CAB6CA2912286845DC6E97FF11316B91C13884E3C5BC7E,1,7,1,male,60-,Tokyo,0,0
8693,3B0AE198A9054902487584E9E286BB91D84D72611966B770C4,1,7,9,male,60-,Fukuoka,0,0
8694,42EB0E850D55EB2252F166A8B9709BACBA03E0E3C0C946B935,1,3,3,male,22-29,Oosaka,0,0
8696,14875C33F5B3A120EAF4519BF6FE4A10F0571141DABD00863C,1,3,31,male,22-29,Aomori,0,0
8698,05D9DB80D953055D94699979A625D6B3A65AABE693579745E1,1,1,1,male,16-18,Tokyo,0,0
8699,C9793384A5FB536836ECB4722606EAD3975AE5ADFC190F9CE1,1,2,10,male,18-22,Shizuoka,0,0
8700,2574854B59D639FF738831A0207395DB973DB480362DD0BC7A,1,5,35,male,40-49,Yamagata,0,0
8701,3645E6A03F855C15D312D38C4C6BE3FFA643F00F74FB4E3EE8,1,4,4,male,30-39,Aichi,0,0
8703,CDCFB809AF95B0D2DC307BCEBE0EF3240DD4C7E5B6EC99627A,1,2,10,male,18-22,Shizuoka,0,0
8705,C6B7EFD2ECFFA8B246C5E303BC5126AAC5234317BD2A30681B,1,7,1,male,60-,Tokyo,0,0
8706,4204844EE9E6B91635005CFD2E77F9A0F60176382F9236865C,1,2,2,male,18-22,Kanagawa,0,0
8707,AE4F4B3D4D6EB7C1F2885721142888760AD3708CA8A4157F9C,1,2,4,male,18-22,Aichi,0,0
8709,EBC30EAF54676584AE30DA745155636CFB7170C49E3DDB0BF8,1,4,7,male,30-39,Hyogo,0,0
8712,FD465A96F8A8FB3B8A36AC2863E6F6804212EE7C37E42F382B,1,2,8,male,18-22,Hokkaido,0,0
8713,C31BC1F7DCCB010B59BBF8B3FF872019E9381997A69264401C,1,5,24,male,40-49,Kagoshima,0,0
8715,0B33D72D51EAA1BB38254CC2B399CDEF67F21C4EB162D932BE,1,1,6,male,16-18,Chiba,0,0
8718,E81BF7C9580AC7C82F0DC3C9010D1ED2E4072D7F1CEA37E917,1,6,7,male,50-59,Hyogo,0,0
8719,3E370D8D1D60B57B34F80524148FF2502FBE73282E156CE95C,1,7,1,male,60-,Tokyo,0,0
8720,0B711F3A376C75A01E42878F18779D3A7E223325DBDA4826E7,1,2,30,male,18-22,Nagasaki,0,0
8721,3E8C0880EF73046079248C7F7736F19D074EC9BAE903072997,1,5,15,male,40-49,Niigata,0,0
8723,3ADC532BD694E3935535225B6730BB87B7266FFF08FF844751,1,7,8,male,60-,Hokkaido,0,0
8724,D2093DC7827A1E992EAC2693C5FEC94C672C293BBDC8363EB2,1,7,1,male,60-,Tokyo,1,80
8725,DB1B08EA7776BF5B2DB7AFA548669A9EE46BCE1723F0D66037,1,3,3,male,22-29,Oosaka,0,0
8727,FCCD575CE779874ACAF476C9C886AA02E8528F6CFC42B23B3C,1,6,1,male,50-59,Tokyo,1,280
8728,592B8F820BFCC4C8B0739B3D1D3D2D0FFC206E0613DFA57CF3,1,5,21,male,40-49,Fukushima,0,0
8729,4F1A1CFA8C1DC65DE040AB9CAA4A732DE2F4FAAA88A0A275A5,1,1,2,male,16-18,Kanagawa,0,0
8730,ECE58F8E395F1B59B429703E3773ADE3A73A88605AA87FEC25,1,4,26,male,30-39,Shiga,0,0
8731,F0349F21AC4EB015AB4A3767BB43A1FED4D64AC1B5A507DFF3,1,7,8,male,60-,Hokkaido,0,0
8733,DC314A9397D63F0E8C7353CB5FC1B4834212D61F90ADC434F8,1,2,41,male,18-22,Saga,0,0
8735,2563D2F660F7B8E91BC1EBCB0F6C131B8AC54F60D5DFD44E32,1,2,1,male,18-22,Tokyo,0,0
8736,6FF43C0D1388E16A8A9EAC4487F9AD4A05BC5096875AE89251,1,7,12,male,60-,Hiroshima,0,0
8738,1236D36B6796CA586C60CEE69CB1DB7BB423B53E40E5E7255C,1,7,5,male,60-,Saitama,0,0
8742,C2B002E306710756F35A14CE97A9DD9E6DEA67F7D761F27A06,1,4,3,male,30-39,Oosaka,0,0
8744,3494CA111ABA741D0AB3E16E5746980BF94B65F18F96010F05,1,1,1,male,16-18,Tokyo,1,480
8746,9E2CF8B22E8F8F14D57AC73F858CB383C204B849EEB1A9EE43,1,6,7,male,50-59,Hyogo,0,0
8749,A967DAE87CE6CC26F868E8D4482E2A539DAEB897A231456C4F,1,7,7,male,60-,Hyogo,0,0
8752,969AFF5CA03E65A5ABE48861FCBAAEBFD52430777DBE08A42F,1,3,45,male,22-29,Kochi,0,0
8753,6958A1DD350F121DA10DEAADF9DA962F328E645AF80AF5BC96,1,6,1,male,50-59,Tokyo,0,0
8754,CF702A45F68D3850784EE108D8CCBE1BEE657E70245A1D179D,1,2,22,male,18-22,Mie,0,0
8755,9706EDE47BC41D701B46A774D2EFE5D302595E0F13439AE9E8,1,4,15,male,30-39,Niigata,0,0
8758,76AC550EA128317F6119C603E15DB16AADFD5A0119232A4AED,1,1,1,male,16-18,Tokyo,0,0
8759,97924CEBC302D0D1B1A8DB8586D4F760615020A3815B5D5EA4,1,4,9,male,30-39,Fukuoka,0,0
8762,2C17B26D7F3B6EB86B6F55F27599527A6A6E1234B5EB301AA4,1,3,23,male,22-29,Kumamoto,0,0
